device name,device type,product id,shortname,fullname,type [options...] \| (min/max),uom,writeable,discovery entityid v3.4, discovery entityid
Geo 5xx,Boiler,173,maintenancemessage,maintenance message,string, ,false,sensor.boiler_maintenance_message,sensor.boiler_maintenancemessage
Geo 5xx,Boiler,173,maintenance,maintenance scheduled,enum [off\|time\|date\|manual], ,true,select.boiler_maintenance_scheduled,select.boiler_maintenance
Geo 5xx,Boiler,173,maintenancetime,time to next maintenance,ushort (>=0<=31999),hours,true,number.boiler_time_to_next_maintenance,number.boiler_maintenancetime
Geo 5xx,Boiler,173,maintenancedate,next maintenance date,string, ,true,sensor.boiler_next_maintenance_date,sensor.boiler_maintenancedate
Geo 5xx,Boiler,173,emergencyops,emergency operation,boolean, ,true,switch.boiler_emergency_operation,switch.boiler_emergencyops
Geo 5xx,Boiler,173,emergencytemp,emergency temperature,uint (>=15<=70),C,true,number.boiler_emergency_temperature,number.boiler_emergencytemp
Geo 5xx,Boiler,173,uptimecontrol,total operating time heat,time (>=0<=17476),minutes,false,sensor.boiler_total_operating_time_heat,sensor.boiler_uptimecontrol
Geo 5xx,Boiler,173,uptimecompheating,operating time compressor heating,time (>=0<=17476),minutes,false,sensor.boiler_operating_time_compressor_heating,sensor.boiler_uptimecompheating
Geo 5xx,Boiler,173,uptimecompcooling,operating time compressor cooling,time (>=0<=17476),minutes,false,sensor.boiler_operating_time_compressor_cooling,sensor.boiler_uptimecompcooling
Geo 5xx,Boiler,173,uptimecompww,operating time compressor dhw,time (>=0<=17476),minutes,false,sensor.boiler_operating_time_compressor_dhw,sensor.boiler_uptimecompww
Geo 5xx,Boiler,173,uptimecomppool,operating time compressor pool,time (>=0<=17476),minutes,false,sensor.boiler_operating_time_compressor_pool,sensor.boiler_uptimecomppool
Geo 5xx,Boiler,173,totalcompstarts,total compressor control starts,ulong (>=0<=65533), ,false,sensor.boiler_total_compressor_control_starts,sensor.boiler_totalcompstarts
Geo 5xx,Boiler,173,heatingstarts,heating control starts,ulong (>=0<=65533), ,false,sensor.boiler_heating_control_starts,sensor.boiler_heatingstarts
Geo 5xx,Boiler,173,coolingstarts,cooling control starts,ulong (>=0<=65533), ,false,sensor.boiler_cooling_control_starts,sensor.boiler_coolingstarts
Geo 5xx,Boiler,173,wwstarts2,control starts2,ulong (>=0<=65533), ,false,sensor.boiler_control_starts2,sensor.boiler_wwstarts2
Geo 5xx,Boiler,173,poolstarts,pool control starts,ulong (>=0<=65533), ,false,sensor.boiler_pool_control_starts,sensor.boiler_poolstarts
Geo 5xx,Boiler,173,nrgconstotal,total energy consumption,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_consumption,sensor.boiler_nrgconstotal
Geo 5xx,Boiler,173,nrgconscomptotal,total energy consumption compressor,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_consumption_compressor,sensor.boiler_nrgconscomptotal
Geo 5xx,Boiler,173,nrgconscompheating,energy consumption compressor heating,ulong (>=0<=65533),kWh,false,sensor.boiler_energy_consumption_compressor_heating,sensor.boiler_nrgconscompheating
Geo 5xx,Boiler,173,nrgconscompww,energy consumption compressor dhw,ulong (>=0<=65533),kWh,false,sensor.boiler_energy_consumption_compressor_dhw,sensor.boiler_nrgconscompww
Geo 5xx,Boiler,173,nrgconscompcooling,energy consumption compressor cooling,ulong (>=0<=65533),kWh,false,sensor.boiler_energy_consumption_compressor_cooling,sensor.boiler_nrgconscompcooling
Geo 5xx,Boiler,173,nrgconscomppool,energy consumption compressor pool,ulong (>=0<=65533),kWh,false,sensor.boiler_energy_consumption_compressor_pool,sensor.boiler_nrgconscomppool
Geo 5xx,Boiler,173,auxelecheatnrgconstotal,total auxiliary electrical heater energy consumption,ulong (>=0<=65533),kWh,false,sensor.boiler_total_auxiliary_electrical_heater_energy_consumption,sensor.boiler_auxelecheatnrgconstotal
Geo 5xx,Boiler,173,auxelecheatnrgconsheating,auxiliary electrical heater energy consumption heating,ulong (>=0<=65533),kWh,false,sensor.boiler_auxiliary_electrical_heater_energy_consumption_heating,sensor.boiler_auxelecheatnrgconsheating
Geo 5xx,Boiler,173,auxelecheatnrgconsww,auxiliary electrical heater energy consumption dhw,ulong (>=0<=65533),kWh,false,sensor.boiler_auxiliary_electrical_heater_energy_consumption_dhw,sensor.boiler_auxelecheatnrgconsww
Geo 5xx,Boiler,173,auxelecheatnrgconspool,auxiliary electrical heater energy consumption pool,ulong (>=0<=65533),kWh,false,sensor.boiler_auxiliary_electrical_heater_energy_consumption_pool,sensor.boiler_auxelecheatnrgconspool
Geo 5xx,Boiler,173,nrgsupptotal,total energy supplied,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_supplied,sensor.boiler_nrgsupptotal
Geo 5xx,Boiler,173,nrgsuppheating,total energy supplied heating,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_supplied_heating,sensor.boiler_nrgsuppheating
Geo 5xx,Boiler,173,nrgsuppww,total energy warm supplied dhw,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_warm_supplied_dhw,sensor.boiler_nrgsuppww
Geo 5xx,Boiler,173,nrgsuppcooling,total energy supplied cooling,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_supplied_cooling,sensor.boiler_nrgsuppcooling
Geo 5xx,Boiler,173,nrgsupppool,total energy supplied pool,ulong (>=0<=65533),kWh,false,sensor.boiler_total_energy_supplied_pool,sensor.boiler_nrgsupppool
Geo 5xx,Boiler,173,hppower,compressor power output,uint (>=0<=25),kW,false,sensor.boiler_compressor_power_output,sensor.boiler_hppower
Geo 5xx,Boiler,173,hpcompon,hp compressor,boolean, ,false,binary_sensor.boiler_hp_compressor,binary_sensor.boiler_hpcompon
Geo 5xx,Boiler,173,hpactivity,compressor activity,enum [none\|heating\|cooling\|hot water\|pool\|unknown\|defrost], ,false,sensor.boiler_compressor_activity,sensor.boiler_hpactivity
Geo 5xx,Boiler,173,hpheatingon,hp heating,boolean, ,false,binary_sensor.boiler_hp_heating,binary_sensor.boiler_hpheatingon
Geo 5xx,Boiler,173,hpcoolingon,hp cooling,boolean, ,false,binary_sensor.boiler_hp_cooling,binary_sensor.boiler_hpcoolingon
Geo 5xx,Boiler,173,hpwwon,hp dhw,boolean, ,false,binary_sensor.boiler_hp_dhw,binary_sensor.boiler_hpwwon
Geo 5xx,Boiler,173,hppoolon,hp pool,boolean, ,false,binary_sensor.boiler_hp_pool,binary_sensor.boiler_hppoolon
Geo 5xx,Boiler,173,hpbrinepumpspd,brine pump speed,uint (>=0<=100),%,false,sensor.boiler_brine_pump_speed,sensor.boiler_hpbrinepumpspd
Geo 5xx,Boiler,173,hpswitchvalve,switch valve,boolean, ,false,binary_sensor.boiler_switch_valve,binary_sensor.boiler_hpswitchvalve
Geo 5xx,Boiler,173,hpcompspd,compressor speed,uint (>=0<=100),%,false,sensor.boiler_compressor_speed,sensor.boiler_hpcompspd
Geo 5xx,Boiler,173,hpcircspd,circulation pump speed,uint (>=0<=100),%,false,sensor.boiler_circulation_pump_speed,sensor.boiler_hpcircspd
Geo 5xx,Boiler,173,hpbrinein,brine in/evaporator,short (>=-3199<=3199),C,false,sensor.boiler_brine_in/evaporator,sensor.boiler_hpbrinein
Geo 5xx,Boiler,173,hpbrineout,brine out/condenser,short (>=-3199<=3199),C,false,sensor.boiler_brine_out/condenser,sensor.boiler_hpbrineout
Geo 5xx,Boiler,173,hptc0,heat carrier return (TC0),short (>=-3199<=3199),C,false,sensor.boiler_heat_carrier_return_(TC0),sensor.boiler_hptc0
Geo 5xx,Boiler,173,hptc1,heat carrier forward (TC1),short (>=-3199<=3199),C,false,sensor.boiler_heat_carrier_forward_(TC1),sensor.boiler_hptc1
Geo 5xx,Boiler,173,hptc3,condenser temperature (TC3),short (>=-3199<=3199),C,false,sensor.boiler_condenser_temperature_(TC3),sensor.boiler_hptc3
Geo 5xx,Boiler,173,hptr1,compressor temperature (TR1),short (>=-3199<=3199),C,false,sensor.boiler_compressor_temperature_(TR1),sensor.boiler_hptr1
Geo 5xx,Boiler,173,hptr3,refrigerant temperature liquid side (condenser output) (TR3),short (>=-3199<=3199),C,false,sensor.boiler_refrigerant_temperature_liquid_side_(condenser_output)_(TR3),sensor.boiler_hptr3
Geo 5xx,Boiler,173,hptr4,evaporator inlet temperature (TR4),short (>=-3199<=3199),C,false,sensor.boiler_evaporator_inlet_temperature_(TR4),sensor.boiler_hptr4
Geo 5xx,Boiler,173,hptr5,compressor inlet temperature (TR5),short (>=-3199<=3199),C,false,sensor.boiler_compressor_inlet_temperature_(TR5),sensor.boiler_hptr5
Geo 5xx,Boiler,173,hptr6,compressor outlet temperature (TR6),short (>=-3199<=3199),C,false,sensor.boiler_compressor_outlet_temperature_(TR6),sensor.boiler_hptr6
Geo 5xx,Boiler,173,hptr7,refrigerant temperature gas side (condenser input) (TR7),short (>=-3199<=3199),C,false,sensor.boiler_refrigerant_temperature_gas_side_(condenser_input)_(TR7),sensor.boiler_hptr7
Geo 5xx,Boiler,173,hptl2,air inlet temperature (TL2),short (>=-3199<=3199),C,false,sensor.boiler_air_inlet_temperature_(TL2),sensor.boiler_hptl2
Geo 5xx,Boiler,173,hppl1,low pressure side temperature (PL1),short (>=-3199<=3199),C,false,sensor.boiler_low_pressure_side_temperature_(PL1),sensor.boiler_hppl1
Geo 5xx,Boiler,173,hpph1,high pressure side temperature (PH1),short (>=-3199<=3199),C,false,sensor.boiler_high_pressure_side_temperature_(PH1),sensor.boiler_hpph1
Geo 5xx,Boiler,173,poolsettemp,pool set temperature,uint (>=0<=127),C,true,number.boiler_pool_set_temperature,number.boiler_poolsettemp
Geo 5xx,Boiler,173,hpin1opt,input 1 options,string, ,true,sensor.boiler_input_1_options,sensor.boiler_hpin1opt
Geo 5xx,Boiler,173,hpin2opt,input 2 options,string, ,true,sensor.boiler_input_2_options,sensor.boiler_hpin2opt
Geo 5xx,Boiler,173,hpin3opt,input 3 options,string, ,true,sensor.boiler_input_3_options,sensor.boiler_hpin3opt
Geo 5xx,Boiler,173,hpin4opt,input 4 options,string, ,true,sensor.boiler_input_4_options,sensor.boiler_hpin4opt
Geo 5xx,Boiler,173,maxheatcomp,heat limit compressor,enum [0 kW\|2 kW\|3 kW\|4 kW\|6 kW\|9 kW], ,true,select.boiler_heat_limit_compressor,select.boiler_maxheatcomp
Geo 5xx,Boiler,173,maxheatheat,heat limit heating,enum [0 kW\|2 kW\|3 kW\|4 kW\|6 kW\|9 kW], ,true,select.boiler_heat_limit_heating,select.boiler_maxheatheat
Geo 5xx,Boiler,173,maxheatdhw,heat limit dhw,enum [0 kW\|2 kW\|3 kW\|4 kW\|6 kW\|9 kW], ,true,select.boiler_heat_limit_dhw,select.boiler_maxheatdhw
Geo 5xx,Boiler,173,auxheateronly,auxilliary heater only,boolean, ,true,switch.boiler_auxilliary_heater_only,switch.boiler_auxheateronly
Geo 5xx,Boiler,173,auxheateroff,disable auxilliary heater,boolean, ,true,switch.boiler_disable_auxilliary_heater,switch.boiler_auxheateroff
Geo 5xx,Boiler,173,auxheaterstatus,auxilliary heater status,boolean, ,false,binary_sensor.boiler_auxilliary_heater_status,binary_sensor.boiler_auxheaterstatus
Geo 5xx,Boiler,173,auxheaterdelay,auxilliary heater on delay,ushort (>=10<=1000),K*min,true,number.boiler_auxilliary_heater_on_delay,number.boiler_auxheaterdelay
Geo 5xx,Boiler,173,hphystheat,on/off hyst heat,ushort (>=50<=1500),K*min,true,number.boiler_on/off_hyst_heat,number.boiler_hphystheat
Geo 5xx,Boiler,173,hphystcool,on/off hyst cool,ushort (>=50<=1500),K*min,true,number.boiler_on/off_hyst_cool,number.boiler_hphystcool
Geo 5xx,Boiler,173,hphystpool,on/off hyst pool,ushort (>=50<=1500),K*min,true,number.boiler_on/off_hyst_pool,number.boiler_hphystpool
Geo 5xx,Boiler,173,silentmode,silent mode,enum [off\|auto\|on], ,true,select.boiler_silent_mode,select.boiler_silentmode
Geo 5xx,Boiler,173,mintempsilent,min. outside temp. for silent mode,int (>=-126<=126),C,true,number.boiler_min._outside_temp._for_silent_mode,number.boiler_mintempsilent
Geo 5xx,Boiler,173,tempparmode,outside temp. parallel mode,int (>=-126<=126),C,true,number.boiler_outside_temp._parallel_mode,number.boiler_tempparmode
Geo 5xx,Boiler,173,auxheatmix,aux. heater mixing valve,int (>=-100<=100),%,false,sensor.boiler_aux._heater_mixing_valve,sensor.boiler_auxheatmix
Geo 5xx,Boiler,173,tempdiffheat,temp. diff. TC3/TC0 heat,uint (>=3<=10),K,true,number.boiler_temp._diff._TC3/TC0_heat,number.boiler_tempdiffheat
Geo 5xx,Boiler,173,tempdiffcool,temp. diff. TC3/TC0 cool,uint (>=3<=10),K,true,number.boiler_temp._diff._TC3/TC0_cool,number.boiler_tempdiffcool
Geo 5xx,Boiler,173,wwcomfoff,comfort switch off,uint (>=15<=65),C,true,number.boiler_comfort_switch_off,number.boiler_wwcomfoff
Geo 5xx,Boiler,173,wwecooff,eco switch off,uint (>=15<=65),C,true,number.boiler_eco_switch_off,number.boiler_wwecooff
Geo 5xx,Boiler,173,wwecoplusoff,eco+ switch off,uint (>=48<=63),C,true,number.boiler_eco+_switch_off,number.boiler_wwecoplusoff
Geo 5xx,Boiler,173,wwtapactivated,turn on/off,boolean, ,true,switch.boiler_turn_on/off,switch.boiler_wwtapactivated
Geo 5xx,Boiler,173,wwsettemp,set temperature,uint (>=0<=254),C,false,sensor.boiler_set_temperature,sensor.boiler_wwsettemp
Geo 5xx,Boiler,173,wwseltemp,selected temperature,uint (>=0<=254),C,true,number.boiler_selected_temperature,number.boiler_wwseltemp
Geo 5xx,Boiler,173,wwseltemplow,selected lower temperature,uint (>=0<=254),C,true,number.boiler_selected_lower_temperature,number.boiler_wwseltemplow
Geo 5xx,Boiler,173,wwseltempoff,selected temperature for off,uint (>=0<=254),C,false,sensor.boiler_selected_temperature_for_off,sensor.boiler_wwseltempoff
Geo 5xx,Boiler,173,wwseltempsingle,single charge temperature,uint (>=0<=254),C,true,number.boiler_single_charge_temperature,number.boiler_wwseltempsingle
Geo 5xx,Boiler,173,wwsolartemp,solar boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_solar_boiler_temperature,sensor.boiler_wwsolartemp
Geo 5xx,Boiler,173,wwtype,type,enum [off\|flow\|buffered flow\|buffer\|layered buffer], ,false,sensor.boiler_type,sensor.boiler_wwtype
Geo 5xx,Boiler,173,wwcomfort,comfort,enum [hot\|eco\|intelligent], ,true,select.boiler_comfort,select.boiler_wwcomfort
Geo 5xx,Boiler,173,wwcomfort1,comfort mode,enum [high comfort\|eco], ,true,select.boiler_comfort_mode,select.boiler_wwcomfort1
Geo 5xx,Boiler,173,wwflowtempoffset,flow temperature offset,uint (>=0<=100),C,true,number.boiler_flow_temperature_offset,number.boiler_wwflowtempoffset
Geo 5xx,Boiler,173,wwchargeoptimization,charge optimization,boolean, ,true,switch.boiler_charge_optimization,switch.boiler_wwchargeoptimization
Geo 5xx,Boiler,173,wwmaxpower,max power,uint (>=0<=254),%,true,number.boiler_max_power,number.boiler_wwmaxpower
Geo 5xx,Boiler,173,wwmaxtemp,maximum temperature,uint (>=0<=70),C,true,number.boiler_maximum_temperature,number.boiler_wwmaxtemp
Geo 5xx,Boiler,173,wwcircpump,circulation pump available,boolean, ,true,switch.boiler_circulation_pump_available,switch.boiler_wwcircpump
Geo 5xx,Boiler,173,wwchargetype,charging type,enum [chargepump\|3-way valve], ,false,sensor.boiler_charging_type,sensor.boiler_wwchargetype
Geo 5xx,Boiler,173,wwhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_wwhyston
Geo 5xx,Boiler,173,wwhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_wwhystoff
Geo 5xx,Boiler,173,wwdisinfectiontemp,disinfection temperature,uint (>=0<=254),C,true,number.boiler_disinfection_temperature,number.boiler_wwdisinfectiontemp
Geo 5xx,Boiler,173,wwcircmode,circulation pump mode,enum [1x3min\|2x3min\|3x3min\|4x3min\|5x3min\|6x3min\|continuous], ,true,select.boiler_circulation_pump_mode,select.boiler_wwcircmode
Geo 5xx,Boiler,173,wwcirc,circulation active,boolean, ,true,switch.boiler_circulation_active,switch.boiler_wwcirc
Geo 5xx,Boiler,173,wwcurtemp,current intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_intern_temperature,sensor.boiler_wwcurtemp
Geo 5xx,Boiler,173,wwcurtemp2,current extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_extern_temperature,sensor.boiler_wwcurtemp2
Geo 5xx,Boiler,173,wwcurflow,current tap water flow,uint (>=0<=25),l/min,false,sensor.boiler_current_tap_water_flow,sensor.boiler_wwcurflow
Geo 5xx,Boiler,173,wwstoragetemp1,storage intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_intern_temperature,sensor.boiler_wwstoragetemp1
Geo 5xx,Boiler,173,wwstoragetemp2,storage extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_extern_temperature,sensor.boiler_wwstoragetemp2
Geo 5xx,Boiler,173,wwactivated,activated,boolean, ,true,switch.boiler_activated,switch.boiler_wwactivated
Geo 5xx,Boiler,173,wwonetime,one time charging,boolean, ,true,switch.boiler_one_time_charging,switch.boiler_wwonetime
Geo 5xx,Boiler,173,wwdisinfecting,disinfecting,boolean, ,true,switch.boiler_disinfecting,switch.boiler_wwdisinfecting
Geo 5xx,Boiler,173,wwcharging,charging,boolean, ,false,binary_sensor.boiler_charging,binary_sensor.boiler_wwcharging
Geo 5xx,Boiler,173,wwrecharging,recharging,boolean, ,false,binary_sensor.boiler_recharging,binary_sensor.boiler_wwrecharging
Geo 5xx,Boiler,173,wwtempok,temperature ok,boolean, ,false,binary_sensor.boiler_temperature_ok,binary_sensor.boiler_wwtempok
Geo 5xx,Boiler,173,wwactive,active,boolean, ,false,binary_sensor.boiler_active,binary_sensor.boiler_wwactive
Geo 5xx,Boiler,173,ww3wayvalve,3-way valve active,boolean, ,false,binary_sensor.boiler_3-way_valve_active,binary_sensor.boiler_ww3wayvalve
Geo 5xx,Boiler,173,wwsetpumppower,set pump power,uint (>=0<=100),%,false,sensor.boiler_set_pump_power,sensor.boiler_wwsetpumppower
Geo 5xx,Boiler,173,wwmixertemp,mixer temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixer_temperature,sensor.boiler_wwmixertemp
Geo 5xx,Boiler,173,wwcylmiddletemp,cylinder middle temperature (TS3),ushort (>=0<=3199),C,false,sensor.boiler_cylinder_middle_temperature_(TS3),sensor.boiler_wwcylmiddletemp
Geo 5xx,Boiler,173,wwstarts,starts,ulong (>=0<=65533), ,false,sensor.boiler_starts,sensor.boiler_wwstarts
Geo 5xx,Boiler,173,wwworkm,active time,time (>=0<=65533),minutes,false,sensor.boiler_active_time,sensor.boiler_wwworkm
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,reset,Reset,cmd [-\|maintenance\|error], ,true,sensor.boiler_Reset,sensor.boiler_reset
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,heatingactive,heating active,boolean, ,false,binary_sensor.boiler_heating_active,binary_sensor.boiler_heatingactive
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,tapwateractive,tapwater active,boolean, ,false,binary_sensor.boiler_tapwater_active,binary_sensor.boiler_tapwateractive
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,selflowtemp,selected flow temperature,uint (>=0<=254),C,true,number.boiler_selected_flow_temperature,number.boiler_selflowtemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,selburnpow,burner selected max power,uint (>=0<=254),%,true,number.boiler_burner_selected_max_power,number.boiler_selburnpow
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,heatingpumpmod,heating pump modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_modulation,sensor.boiler_heatingpumpmod
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,heatingpump2mod,heating pump 2 modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_2_modulation,sensor.boiler_heatingpump2mod
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,outdoortemp,outside temperature,short (>=-3199<=3199),C,false,sensor.boiler_outside_temperature,sensor.boiler_outdoortemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,curflowtemp,current flow temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_flow_temperature,sensor.boiler_curflowtemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,rettemp,return temperature,ushort (>=0<=3199),C,false,sensor.boiler_return_temperature,sensor.boiler_rettemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,switchtemp,mixing switch temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixing_switch_temperature,sensor.boiler_switchtemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,syspress,system pressure,uint (>=0<=25),bar,false,sensor.boiler_system_pressure,sensor.boiler_syspress
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,boiltemp,actual boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_actual_boiler_temperature,sensor.boiler_boiltemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,exhausttemp,exhaust temperature,ushort (>=0<=3199),C,false,sensor.boiler_exhaust_temperature,sensor.boiler_exhausttemp
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,burngas,gas,boolean, ,false,binary_sensor.boiler_gas,binary_sensor.boiler_burngas
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,burngas2,gas stage 2,boolean, ,false,binary_sensor.boiler_gas_stage_2,binary_sensor.boiler_burngas2
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,flamecurr,flame current,ushort (>=0<=3199),µA,false,sensor.boiler_flame_current,sensor.boiler_flamecurr
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,heatingpump,heating pump,boolean, ,false,binary_sensor.boiler_heating_pump,binary_sensor.boiler_heatingpump
Condens 5000i/Greenstar 8000/GC9800IW,Boiler,195,fanwork,fan,boolean, ,false,binary_sensor.boiler_fan,binary_sensor.boiler_fanwork
